"","CS1","CS2","CS3","CS4","CS5","CS6","CS7","CS8","CS9","CS10","CS11","CS12","CS13","CS14","CS15","CS16","CS17","CS18","CS19","CS20","CS21","CS22","CS23","CS24","CS25","CS26","CS27","CS28","CS29","CS30"
"SRR5353872",2.66096e-06,-1.01027e-06,1.40202e-06,-4.72392e-06,1.45131e-07,7.82785e-06,-7.70166e-06,-7.53844e-06,-2.1376e-07,1.34102e-06,2.41484e-08,-1.73397e-06,5.61813e-06,-6.05682e-06,1.45741e-06,4.58399e-07,-1.1658e-05,2.33659e-06,5.84261e-07,3.36958e-06,2.34458e-08,5.06016e-06,1.58254e-06,9.35162e-06,-1.82155e-06,8.32921e-07,-1.48537e-06,-5.71297e-06,1.84404e-06,3.36478e-06
"SRR5354254",-3.39993e-06,7.45665e-06,1.00521e-05,-4.20134e-05,2.47034e-05,4.72459e-06,-4.38806e-05,-3.96337e-05,1.11858e-06,3.87145e-05,2.30914e-05,-4.03691e-06,2.12943e-05,-4.13122e-05,-7.66054e-06,-1.9244e-05,-5.59066e-05,-9.16893e-06,1.3477e-05,1.6344e-05,-1.4482e-05,3.81536e-05,2.1825e-05,3.22479e-05,2.43153e-05,-9.39889e-06,-2.96976e-05,-1.21799e-05,2.88003e-06,1.4322e-05
"SRR5355390",6.25431e-07,7.14622e-07,2.30599e-06,-1.51936e-06,-2.80277e-07,1.30275e-06,-5.81608e-07,2.17917e-07,4.99784e-07,1.70383e-07,4.54697e-07,4.65249e-07,6.49628e-07,-1.54747e-06,5.86831e-07,-1.84657e-06,-1.17253e-06,1.50949e-06,1.74672e-06,7.51127e-08,-5.00473e-08,6.09966e-07,5.64382e-08,1.09555e-06,3.39003e-07,7.94803e-07,-1.56214e-06,-1.041e-06,2.71371e-07,-3.78399e-08
"SRR5353594",1.88433e-07,-5.15277e-08,1.43681e-08,-2.94327e-07,-2.06799e-08,6.02215e-08,-1.59636e-07,-1.75838e-07,3.39672e-07,2.16183e-07,-2.72223e-08,-2.77124e-08,2.71262e-07,-6.48638e-08,-1.22729e-07,-8.46868e-08,-4.2888e-07,-2.10531e-07,4.22207e-08,6.97182e-08,-1.1521e-07,6.52228e-08,1.19209e-09,2.30074e-07,1.64375e-07,1.48217e-07,2.80163e-07,-2.13856e-07,3.23335e-08,1.46857e-07
"SRR5353625",4.34094e-07,4.08616e-08,1.21777e-07,-3.27458e-07,-4.69703e-08,7.78908e-07,-1.9051e-07,-1.69071e-07,4.67772e-07,1.69524e-07,1.42777e-07,-1.01852e-07,9.00954e-08,-1.16335e-07,-3.87618e-07,-2.83924e-07,-6.82842e-07,-8.20375e-08,-1.26848e-07,-3.05816e-07,-9.15289e-08,4.05461e-07,-3.18477e-08,1.74167e-07,1.6682e-07,-3.26811e-07,5.14715e-08,-3.30052e-07,2.23641e-07,-6.25294e-08
"SRR5354422",5.03506e-07,-4.64754e-08,-2.51915e-07,-6.91012e-07,2.49994e-07,4.63155e-07,-7.59419e-07,-4.42927e-07,-3.2738e-07,9.09643e-07,2.91019e-07,8.47943e-08,2.48217e-07,-5.8458e-07,-1.96179e-08,-2.45463e-07,-3.36165e-07,-6.53486e-08,-1.66064e-07,4.05759e-07,1.08766e-07,2.58111e-07,4.21261e-07,4.82425e-07,1.15165e-07,-2.85309e-07,-1.59664e-07,-7.37942e-08,3.28973e-07,-9.20367e-08
"SRR5354042",-4.13154e-06,-6.7622e-07,6.98692e-06,-1.79104e-05,-8.90599e-06,1.06863e-05,-9.44172e-06,6.37683e-06,-3.87549e-06,4.63236e-06,-2.5115e-06,3.73808e-06,1.06782e-05,-1.18295e-05,4.28045e-06,-9.16167e-06,-1.46306e-05,2.55256e-06,4.51363e-06,5.59608e-07,3.59983e-06,6.95283e-06,9.29526e-06,1.29395e-05,5.13114e-06,-3.33689e-06,-7.71952e-08,-1.36739e-05,-2.12153e-06,1.82515e-06
"SRR5355192",1.38661e-06,1.59001e-07,1.28719e-06,-3.64309e-07,2.15623e-07,3.20962e-07,-1.97671e-06,-2.09444e-07,5.78167e-07,6.99281e-07,-4.02288e-07,1.9123e-07,-7.70524e-07,-1.3178e-06,7.9893e-07,-1.33383e-06,-2.09329e-06,-1.64506e-07,4.06302e-07,1.98609e-06,-7.30128e-07,6.50237e-07,1.80921e-06,1.28959e-06,4.254e-07,1.1132e-07,3.71613e-07,-1.26562e-06,1.44871e-07,9.79427e-07
"SRR5355888",7.00107e-06,3.7147e-06,1.3323e-06,-3.23059e-05,-4.61728e-06,2.07291e-05,-1.40672e-05,-2.32958e-05,3.29155e-06,-1.09449e-05,6.5972e-06,1.49135e-05,2.36068e-07,-1.96628e-05,1.5062e-05,-2.77016e-05,-6.27622e-06,1.93522e-05,2.16785e-05,1.73719e-05,-1.36706e-05,1.378e-05,1.58784e-05,2.32989e-05,1.60282e-05,-1.03109e-05,-1.07999e-05,-3.0552e-05,6.56724e-06,1.41893e-05
"SRR5353944",3.11941e-05,-3.1446e-07,1.08221e-06,-1.00105e-05,9.62022e-06,3.50476e-05,-1.65236e-05,-8.49871e-06,1.22599e-05,2.18761e-05,2.07033e-06,-4.12855e-06,1.96398e-05,-2.56456e-05,2.05715e-05,-3.98995e-05,-4.44074e-05,1.38943e-05,1.84152e-05,1.44328e-05,-6.47338e-06,2.76213e-05,1.44968e-05,3.44256e-05,2.98901e-06,-1.07914e-05,1.4648e-05,-3.51419e-05,4.84505e-06,9.8117e-06
"SRR5353659",7.57714e-07,-3.40887e-07,2.07329e-09,-1.19049e-06,9.31031e-09,8.76264e-07,-4.49562e-07,-9.54093e-07,6.72283e-07,9.49539e-08,6.7229e-07,-1.6567e-07,8.79692e-07,-7.58022e-07,-6.37004e-07,-4.5376e-07,-2.33832e-06,5.20702e-07,2.4511e-07,4.50882e-07,-3.44296e-07,1.03007e-06,6.31003e-07,8.37641e-07,2.619e-07,3.50766e-07,4.03175e-07,-5.84024e-07,5.05453e-07,4.0836e-07
"SRR5355456",1.16836e-07,4.89327e-07,1.98145e-07,-3.72014e-07,2.02043e-07,4.77115e-07,1.67437e-07,-1.61358e-07,-1.84584e-07,-1.92599e-07,-8.52015e-08,-5.41596e-08,2.46461e-07,-5.47484e-07,2.05649e-07,-2.9867e-07,-9.47076e-07,2.18806e-07,2.54929e-07,4.33094e-08,1.33709e-07,4.35314e-07,-2.43461e-07,6.1122e-07,-1.73748e-07,1.00639e-07,-8.73886e-07,-2.64559e-07,-3.71014e-07,-1.7391e-07
"SRR5353455",1.00014e-06,-1.27579e-09,3.03145e-07,-6.15954e-07,-1.79104e-07,4.24072e-07,-2.69728e-07,-4.97474e-07,2.03422e-07,4.52489e-07,-9.19368e-08,7.9234e-08,5.5585e-07,-5.69421e-07,-2.65523e-07,-4.27638e-07,-9.96431e-07,-6.46552e-08,2.01148e-07,3.53825e-07,7.75735e-08,6.85989e-07,3.51715e-07,2.77035e-07,4.32474e-07,6.54758e-07,3.32681e-07,-2.81687e-07,7.52206e-07,1.17865e-08
"SRR5354214",2.21443e-05,6.13109e-07,-6.41035e-07,-1.96095e-05,6.48018e-06,1.19625e-05,-1.28029e-05,-1.96883e-05,3.35572e-06,1.70456e-05,-1.71896e-06,1.02125e-05,1.67038e-05,-9.84349e-06,-1.83988e-05,-2.29496e-06,-2.89657e-05,1.06377e-05,3.74322e-06,2.07779e-05,-1.86606e-05,1.90661e-05,8.18308e-06,1.74001e-05,-2.59066e-06,-7.06102e-06,-1.39425e-05,1.21695e-06,4.91698e-06,9.79007e-08
"SRR5355687",0.00414974,0.000619766,0.000631842,-0.00184245,0.00136507,0.000932694,-0.00124935,-0.00211293,0.000219412,0.00307421,-0.00148939,0.000154267,-0.00106375,-0.00113635,0.00206962,-0.00390039,-0.0077632,0.00360413,0.00184616,-0.000901917,-0.0010229,0.00212934,0.00213044,0.00636806,0.0016494,0.00291546,7.9331e-05,-0.00187181,0.00146418,0.000195625
"SRR5353663",9.51681e-06,1.77333e-06,-3.06306e-06,-1.3933e-05,-5.1914e-06,7.98544e-06,-3.24121e-06,-2.28013e-06,9.38702e-06,2.91729e-06,2.54243e-06,-1.82475e-06,-7.40951e-08,-1.69215e-06,5.58619e-06,-6.73995e-06,-1.84684e-05,5.44115e-06,8.88104e-06,6.18726e-06,-8.99051e-06,1.19233e-05,6.19173e-06,1.1786e-05,1.71927e-06,3.94874e-06,9.51656e-06,-3.76654e-06,-2.35751e-06,-1.38328e-06
"SRR5354904",1.64268e-06,5.91163e-07,7.85117e-07,-2.4119e-06,8.38076e-08,6.73116e-07,-1.183e-07,-2.08787e-06,1.01727e-06,1.49034e-06,-9.45018e-07,7.24112e-07,1.69851e-06,-8.08073e-07,-5.85113e-07,-8.80066e-07,-2.35059e-06,9.11335e-07,-8.94017e-07,1.33356e-06,1.94949e-07,2.08924e-06,1.20707e-06,1.71427e-06,9.76395e-07,8.07772e-07,-5.33489e-07,-1.63567e-06,2.45392e-07,1.67653e-06
"SRR3986056",2.40022e-06,-1.54441e-07,2.5559e-07,-2.51972e-06,-4.79961e-07,2.61394e-06,-1.82564e-06,-2.69407e-06,2.06393e-06,5.39137e-07,1.65051e-06,2.6476e-06,1.10841e-06,-7.97249e-07,7.44311e-07,-1.26465e-06,-6.48398e-06,2.42468e-06,-6.11236e-07,3.41005e-07,3.26679e-07,2.70437e-06,2.812e-06,4.0537e-06,-1.61056e-06,2.05407e-06,6.97842e-07,-3.48813e-06,1.83168e-06,5.51538e-07
"SRR5355351",2.12086e-07,-3.71988e-07,3.64687e-07,-3.52726e-07,-2.68281e-08,2.60109e-07,-4.6863e-07,-1.68611e-07,-4.28822e-07,3.19738e-07,-2.0066e-07,-9.83358e-08,-9.93405e-09,-3.13609e-07,-1.14772e-07,-6.17397e-08,-8.84248e-07,2.18135e-07,-1.72983e-07,3.77809e-07,-8.92925e-08,1.62716e-07,2.78317e-07,4.83945e-07,1.67796e-07,3.44754e-07,-2.31137e-07,-7.95213e-08,-1.06276e-07,4.77263e-08
"SRR5354585",1.00644e-06,4.03531e-07,-2.85265e-07,-7.39079e-07,2.76029e-07,6.45726e-07,-8.83573e-07,-8.35362e-07,-3.20225e-07,1.17825e-06,1.49599e-07,2.8454e-07,5.29238e-08,-2.11994e-07,4.71484e-07,1.07337e-07,-6.94772e-07,7.50859e-07,1.98281e-07,7.67416e-07,-7.63666e-07,1.03387e-06,7.55734e-07,1.06332e-06,-2.62455e-07,-4.84294e-07,-5.32123e-07,-3.03446e-08,5.48042e-07,-2.45222e-07
"SRR5355359",8.59166e-06,2.4789e-06,6.97111e-06,-6.40559e-06,-9.7637e-07,1.13759e-05,-1.70061e-05,1.98321e-06,-1.82162e-06,1.03741e-05,-3.41701e-06,-6.04665e-06,-3.16298e-06,-1.17311e-05,2.18022e-06,-4.45222e-06,-2.26411e-05,5.13392e-06,2.39815e-06,1.81416e-05,-5.89955e-06,8.55937e-06,7.9815e-06,9.20324e-06,-2.13283e-06,1.12965e-05,-4.8599e-06,-8.132e-06,-1.56814e-06,4.15757e-07
"SRR5353410",4.91634e-05,-2.37581e-05,2.41996e-05,-2.68545e-05,-9.80549e-06,3.18513e-05,-4.77955e-05,-1.49994e-05,1.62661e-05,3.88045e-06,1.11093e-05,-1.7868e-06,4.98401e-05,-3.00688e-05,-1.94853e-05,-3.93492e-05,-5.92826e-05,2.0027e-05,-4.32684e-05,6.2956e-06,-1.58591e-05,2.77559e-05,1.85163e-05,4.26092e-05,1.65906e-05,1.70127e-05,6.94253e-06,-5.41999e-05,1.92855e-05,8.19474e-07
"SRR5354043",0.000401851,-0.000589996,0.000262209,-0.00160552,-0.000154661,-0.000431937,-0.000776669,-7.70673e-05,0.000385074,0.000418393,0.000181784,-0.000320227,0.000964088,-0.000713191,-0.000118568,-0.000787008,-0.00115652,0.000870227,0.00056093,0.000338924,-0.000703923,0.000939016,0.000756543,0.00084409,0.00107871,0.000233524,6.28851e-05,-0.000510311,0.000127034,0.000131473
"SRR5354564",5.83347e-07,-2.99133e-07,-8.38793e-07,-9.20067e-07,4.43777e-07,8.95111e-07,-5.50535e-07,-6.64168e-07,-2.02563e-07,5.49902e-07,-1.131e-07,2.11211e-08,-3.75658e-08,-9.51595e-07,5.84255e-07,-1.34245e-07,-3.75264e-07,9.49971e-07,1.99396e-07,1.01993e-06,7.25495e-08,4.59659e-07,2.41294e-07,4.75902e-07,-6.98971e-08,-3.44361e-07,3.07061e-07,2.54072e-07,-4.31015e-07,-1.60354e-07
"SRR5354942",4.66092e-06,3.61204e-06,2.12253e-06,-3.5111e-06,9.19338e-07,4.16134e-06,2.29326e-07,-2.98909e-06,3.37218e-06,9.42577e-06,-2.4713e-06,3.37883e-06,5.39787e-06,4.25791e-07,4.65015e-06,-4.86814e-06,-8.51795e-06,3.30823e-06,1.42813e-06,8.12328e-06,-2.23976e-06,8.98573e-06,2.73076e-07,6.45196e-06,1.75436e-06,2.08582e-06,-3.21706e-07,-7.55212e-06,-2.92763e-06,-1.45624e-06
"SRR5353805",5.15517e-07,-3.11086e-07,4.87742e-07,-8.92749e-07,-3.68495e-07,9.32144e-07,-6.99513e-07,-1.44041e-07,7.8323e-07,1.7071e-07,3.35341e-07,1.06415e-07,4.76668e-07,-3.35608e-07,-9.96119e-08,-7.02715e-07,-1.03424e-06,5.76306e-07,5.59613e-07,4.17553e-07,-3.30082e-07,1.0723e-06,6.88648e-07,1.02667e-06,-2.07108e-07,2.17503e-07,3.13931e-07,-8.02432e-07,8.51466e-08,1.58498e-07
"SRR5353438",1.13915e-06,-1.11149e-07,1.53567e-07,-5.51063e-07,-1.85308e-07,1.20489e-06,-6.24278e-07,-4.70902e-07,7.8962e-07,4.77943e-07,8.78595e-08,-1.84357e-07,5.12258e-07,-1.15184e-06,1.61101e-07,-7.44487e-07,-1.53516e-06,7.26149e-07,-5.7553e-07,-1.07485e-07,-4.09521e-08,1.06932e-06,4.77445e-07,1.03893e-06,-4.1817e-07,5.08076e-07,8.47876e-07,-1.74463e-07,2.80768e-07,3.0751e-08
"SRR5354146",2.0738e-07,-3.70384e-07,-5.66696e-07,-5.67078e-07,4.11745e-07,2.14933e-07,-4.03704e-07,-7.93102e-07,-2.13183e-07,2.79481e-07,3.52671e-07,-2.9874e-07,-1.19235e-07,-3.28481e-07,2.5817e-07,-7.78003e-07,-9.00488e-07,2.48053e-07,1.62851e-08,7.89629e-08,-3.68132e-07,3.91889e-07,4.47007e-07,1.22651e-07,-6.51727e-08,-2.38455e-08,-9.0647e-08,-1.46874e-07,-5.58277e-07,-9.70977e-09
"SRR5353699",6.75837e-05,-1.0681e-05,1.79955e-05,-3.81208e-05,-6.69416e-06,3.13765e-05,-3.47192e-05,-1.28504e-06,1.65093e-05,-1.72152e-05,-5.60672e-06,-1.30635e-05,1.07477e-05,-3.85228e-05,-1.58415e-06,-2.38685e-05,-6.25728e-05,-5.84923e-07,-3.89659e-06,4.22126e-06,-2.79703e-05,2.62475e-05,3.82152e-05,3.71507e-05,4.18774e-05,9.3304e-07,-1.83476e-05,-5.17244e-05,9.67653e-06,1.10152e-05
"SRR5356131",-0.00312588,0.00344689,0.00624228,-0.00162254,0.00419064,0.0069254,-0.00462973,-0.00474722,-0.00368144,-0.00370081,-0.00164793,-0.00632272,-7.09627e-05,2.58057e-05,5.30758e-05,0.00034296,-0.00608535,0.00227089,-0.00536036,-0.00421376,0.00106152,0.000987896,0.00362925,0.00936632,0.00490019,0.000681348,-0.00476426,0.00106781,0.00210137,-0.00262209
"SRR3986150",-1.16882e-07,4.4632e-07,-8.72473e-08,-6.194e-07,4.53578e-07,5.58059e-07,4.78717e-08,-4.15414e-07,2.49407e-07,3.87385e-07,-7.56842e-09,3.00834e-07,-1.3061e-07,-5.97009e-07,-4.39102e-07,-2.53254e-07,-3.40021e-07,4.32647e-07,-9.21601e-08,2.75361e-07,-3.81839e-07,1.92374e-07,4.68839e-07,8.18977e-07,2.73441e-07,4.9666e-07,4.33326e-08,-4.35522e-07,6.40174e-08,2.14566e-07
"SRR5355417",-2.92132e-07,4.36573e-07,2.41588e-06,-8.34287e-07,1.52382e-06,-3.83436e-07,4.56504e-07,-4.937e-07,6.50834e-07,-3.48079e-07,-4.2808e-07,2.35194e-07,1.13259e-06,-3.33693e-07,6.75726e-07,-7.02366e-07,-1.83379e-06,1.12643e-06,7.14799e-07,-1.97705e-07,3.90334e-07,-8.76027e-08,-1.13856e-06,4.22999e-07,5.82531e-07,-7.10465e-07,-3.88772e-09,-6.81991e-07,-1.18948e-06,-7.38881e-07
"SRR3986044",0.00154128,-0.000679375,0.00144868,-0.000855461,-0.000185673,0.00167049,-0.000870613,-0.00131347,-0.000606081,0.00145617,-0.000941256,0.000152051,0.000835156,-0.00025273,0.000660436,0.000101063,-0.00168881,0.000195654,0.000297704,0.00136558,-0.000815088,0.0016113,-0.000879691,0.00204296,0.00100544,0.000566091,-0.000241172,-0.0013036,0.000993632,0.000489855
"SRR5353929",2.40355e-06,-9.80241e-07,-6.7859e-07,-1.81269e-06,-4.50115e-07,3.43937e-06,-1.77292e-06,-1.96451e-06,2.34092e-06,1.05262e-06,-9.64736e-07,5.68587e-07,4.20219e-07,-1.62036e-06,2.2356e-06,-2.01194e-06,-2.15778e-06,1.5598e-06,1.1152e-06,1.39403e-06,9.85171e-07,1.00312e-06,-2.54716e-08,4.68343e-07,3.52783e-08,4.87304e-07,1.55688e-06,-3.2881e-06,3.82347e-08,4.3513e-07
"SRR5353882",3.70944e-06,-3.77409e-07,2.27307e-07,-2.50129e-06,-1.05115e-06,3.69808e-06,-1.4328e-06,-9.44915e-07,9.69675e-07,1.32026e-06,1.38483e-06,-4.27621e-07,1.81814e-06,-1.72544e-06,-9.68865e-07,-2.20931e-07,-4.13891e-06,1.40674e-06,1.82007e-07,1.74759e-06,-1.366e-06,1.06554e-06,5.71447e-07,7.32861e-07,5.37966e-07,1.85598e-06,2.07835e-06,-1.48949e-06,1.81514e-06,-4.61296e-07
"SRR5356135",3.01212e-05,-5.98713e-06,-2.10288e-07,-5.47824e-06,2.35198e-05,8.37858e-06,-7.54465e-06,-9.8212e-06,2.38673e-06,1.12177e-05,-2.2268e-07,1.64837e-05,6.6831e-06,-2.69433e-06,7.44406e-06,-8.48876e-06,-3.8271e-05,1.90118e-05,3.12367e-06,4.88479e-06,-1.70375e-06,2.43073e-05,2.43329e-05,1.03663e-05,9.48865e-06,2.53311e-05,3.65471e-06,9.4581e-06,1.50409e-06,-4.83908e-06
"SRR5354180",3.67484e-05,1.39872e-05,-1.47746e-05,-2.91147e-05,-8.06645e-06,1.37543e-05,-1.09808e-05,-2.19574e-05,1.7567e-05,2.32578e-05,-3.19237e-06,6.27832e-06,1.46395e-06,-6.15866e-07,-3.39872e-06,-8.07287e-06,-3.12913e-05,1.75028e-05,-1.85032e-06,8.87068e-06,-1.18397e-05,2.41081e-05,1.93558e-05,2.02049e-05,3.66453e-06,5.73575e-06,-3.51377e-06,-1.54396e-05,-8.9806e-06,-4.92655e-06
"SRR5353905",1.23402e-05,4.2346e-06,2.37779e-06,-9.90492e-06,5.76511e-08,6.91845e-06,-9.22326e-06,-9.17668e-06,6.16121e-06,5.71936e-06,4.47018e-06,1.3767e-06,4.35884e-06,-1.01071e-06,-6.43458e-06,-8.67417e-06,-1.23467e-05,4.46457e-06,3.21005e-07,-5.663e-07,-2.62601e-06,1.05839e-05,7.86912e-06,1.32522e-06,-1.92679e-07,3.83187e-06,3.08974e-06,-4.72178e-06,7.23249e-06,3.69932e-06
"SRR5354468",0.00738178,-0.000464946,0.0077529,-0.00653991,0.00103529,0.0132935,-0.00698227,-0.00256997,0.00288467,0.00906681,-0.00390092,0.00112758,0.000630539,-0.0118479,-0.00208458,-0.00900092,-0.0182354,0.0102996,-0.0053266,0.002055,0.000308288,0.00610233,0.00410206,0.000268066,-0.00749059,0.001852,-0.000320803,-0.00368172,-0.00492143,0.00452489
"SRR5353913",1.78507e-06,-4.78697e-07,2.23672e-06,-1.96172e-06,-7.7573e-07,3.17043e-06,-1.07204e-06,-9.55145e-07,1.57188e-06,1.10199e-06,-2.77813e-07,-4.35876e-07,1.9503e-06,-1.33996e-06,-1.42351e-06,-1.67996e-06,-5.17636e-06,1.18602e-06,8.61519e-07,5.22622e-07,-3.56073e-08,1.00302e-06,1.38069e-06,2.58514e-06,1.41024e-06,1.03141e-06,2.90039e-07,-2.68408e-06,9.89719e-07,1.36717e-06
"SRR5353542",1.20023e-05,-2.07961e-06,6.99394e-06,-2.54522e-05,-1.00206e-06,1.89804e-05,-1.52578e-05,-2.27044e-05,1.29273e-05,-4.52404e-06,1.37821e-05,1.80348e-06,1.71585e-05,-2.14722e-05,-5.41261e-07,-3.03406e-05,-4.4519e-05,2.62105e-05,-6.40207e-06,1.8391e-05,-5.72435e-06,2.13118e-05,2.89941e-06,1.66312e-05,4.56375e-06,1.14227e-05,1.53083e-05,-3.53785e-05,-2.68667e-07,4.99866e-06
"SRR5353985",2.75438e-07,9.63136e-08,3.05876e-07,-6.0817e-07,-1.76167e-07,-3.33412e-07,-4.1725e-07,1.90583e-08,8.89241e-07,-1.48354e-08,-1.8449e-08,2.9188e-07,5.51546e-07,-2.68839e-08,7.64363e-07,-1.02402e-07,-9.3251e-07,5.40966e-08,-5.38193e-07,2.29478e-08,1.6669e-07,-2.49141e-07,8.41543e-07,2.85921e-07,-4.83259e-08,-3.69863e-07,-5.40417e-07,-4.8404e-07,-1.1412e-06,-6.79916e-08
"SRR5355716",1.43321e-07,-1.27989e-07,-2.24654e-07,-5.00982e-07,1.00319e-06,-1.7844e-07,-1.46757e-06,-9.33625e-07,-1.18339e-07,2.14604e-07,-8.93354e-08,8.84894e-07,1.80503e-07,-2.22624e-08,-3.70459e-07,-1.5041e-07,-2.54972e-06,1.03616e-06,2.09297e-06,7.90216e-07,-9.24059e-07,4.10125e-07,1.36258e-06,1.38354e-06,2.25414e-06,6.34316e-07,-4.13454e-07,-1.24451e-06,1.38618e-06,-1.90653e-07
"SRR5353707",1.14937e-06,-1.07615e-06,-1.03499e-07,-2.34297e-06,-3.05211e-07,2.11199e-06,-1.52768e-06,-2.33241e-07,6.31573e-07,2.46036e-07,-1.90961e-07,8.88694e-08,4.94754e-07,8.62445e-08,4.8378e-07,-6.42123e-07,-2.15353e-06,1.24956e-06,7.99117e-07,-8.33847e-08,-3.76459e-07,1.12274e-06,-1.58122e-07,1.32901e-06,-1.93662e-07,-3.07158e-07,6.18497e-08,-3.70398e-07,-3.64551e-07,2.60977e-07
"SRR5353647",4.22989e-06,-3.55794e-07,2.54852e-06,-6.85041e-06,-6.30429e-06,2.37101e-06,-1.15057e-06,-6.93645e-06,3.93266e-06,2.5511e-06,-3.72449e-07,4.0079e-07,1.94815e-06,-5.53402e-06,-9.93762e-07,-8.00024e-06,-1.07058e-05,1.12605e-05,8.46062e-06,3.67389e-06,-6.12721e-06,1.81513e-06,2.15929e-06,5.67081e-06,4.57803e-06,1.20778e-06,-2.67702e-07,-7.64637e-06,-1.85162e-06,1.7493e-06
"SRR5354734",3.12284e-05,-3.96977e-06,3.0776e-06,-6.29068e-05,-2.56254e-05,2.9003e-05,-4.00361e-05,8.49168e-06,1.4221e-05,9.75017e-06,-1.13393e-06,2.23929e-05,5.21425e-06,-3.04752e-05,-1.75741e-05,-1.78217e-05,-8.51012e-05,5.65461e-05,-2.14462e-05,1.66068e-06,1.39052e-06,5.28026e-05,4.74525e-05,3.52568e-05,2.03439e-05,-3.11292e-05,-2.52167e-05,-5.28452e-05,8.49748e-06,2.40937e-05
"SRR5353414",2.65193e-07,7.1964e-08,5.04221e-08,-2.38702e-07,1.27258e-08,2.48155e-07,-2.39586e-07,-2.49881e-07,6.65737e-08,1.18901e-07,2.5758e-08,-1.10521e-07,2.47529e-07,-2.83764e-07,-4.70615e-08,-1.26914e-07,-3.89791e-07,1.50908e-07,3.81121e-08,8.15425e-09,-1.17742e-07,1.96094e-07,-2.03382e-08,1.37181e-07,8.15011e-08,-6.09836e-08,9.57735e-08,-2.10796e-07,1.32749e-07,-4.84396e-08
"SRR5354177",1.43952e-06,3.53316e-06,-1.36043e-06,-9.91222e-06,2.34832e-06,1.55464e-05,-9.10032e-06,-1.27817e-05,7.09945e-06,1.11363e-05,1.67189e-06,-9.45613e-07,4.25422e-06,-6.96986e-06,2.33357e-06,-3.72573e-06,-1.71599e-05,4.29251e-06,2.73594e-06,2.07707e-06,1.54696e-06,1.51858e-05,6.71577e-06,9.28602e-06,1.33662e-06,3.49345e-06,9.92592e-07,-3.69618e-06,1.28136e-06,4.24411e-06
"SRR5355724",2.57471e-07,5.17892e-06,-2.21367e-06,-4.35547e-06,4.72344e-06,2.57972e-06,-5.06092e-06,-2.98185e-06,2.5469e-06,5.47343e-06,-2.57393e-06,2.6044e-06,1.63086e-06,-3.81219e-06,-3.775e-06,-4.98543e-06,-8.30647e-06,7.27597e-06,5.63288e-06,3.43834e-06,2.79178e-07,3.88502e-06,1.84422e-06,5.45814e-06,-1.21577e-06,-3.91842e-09,3.48657e-06,-8.98353e-06,1.66828e-06,-3.02023e-06
"SRR5353698",3.48642e-06,-1.39796e-06,5.14968e-06,-6.58957e-05,-2.47084e-05,5.00507e-05,-1.61432e-05,9.05383e-06,1.2007e-05,-2.37004e-05,1.39187e-05,6.61834e-06,1.05772e-05,-3.37281e-05,-1.14495e-05,-6.22458e-05,-8.79184e-05,4.77068e-05,1.36266e-07,2.753e-05,-2.32e-05,7.01086e-05,2.16076e-05,7.11872e-05,1.88952e-05,7.79887e-06,-1.59092e-05,-6.54464e-05,-6.31084e-06,3.33455e-05
"SRR5355001",0.00613988,-0.000634383,0.0037464,-0.00441655,0.000816255,0.00294794,-0.000810149,0.00118823,0.00350231,0.00137035,-8.69165e-05,0.00236122,-0.000840706,-0.00277151,0.00293144,-0.00337436,-0.00294424,0.00519782,0.000407124,0.0023498,-0.00452365,0.00105455,0.00315434,0.00278813,0.000518483,0.000507388,0.00337605,-0.00499697,-0.00223894,0.000577723
"SRR5354210",6.8796e-06,1.53723e-05,-6.89109e-06,-1.95616e-05,-3.8826e-06,8.72898e-06,2.44783e-08,-4.02293e-06,8.41962e-06,2.27223e-05,-1.52642e-05,2.9125e-06,2.12026e-05,-1.48347e-05,-1.87819e-06,-4.05257e-05,-2.11745e-05,3.25283e-05,-7.84379e-06,1.82819e-05,-4.24645e-06,1.89368e-05,2.96283e-05,1.45581e-05,2.38526e-06,-5.97025e-06,-1.81429e-05,-1.52206e-05,1.01978e-05,6.75367e-06
"SRR5355839",4.83442e-05,3.35792e-05,1.15025e-06,-6.35245e-05,2.38036e-05,6.18535e-05,-8.3626e-07,-5.53783e-05,1.92989e-05,2.84551e-05,-1.00178e-05,5.87656e-05,1.95461e-05,-3.69398e-05,5.43105e-05,-5.29589e-05,-8.51012e-05,2.49251e-05,5.8402e-06,4.21941e-05,-3.50306e-05,2.79793e-05,-3.07391e-05,4.10997e-05,1.01875e-05,-3.65222e-05,-1.75231e-05,-4.53256e-05,3.20374e-05,-2.71048e-05
"SRR5355300",1.23101e-05,-4.53849e-05,7.77552e-05,-4.194e-06,5.41354e-05,3.8623e-05,-0.000121726,-4.51929e-05,-2.32415e-05,7.55396e-05,-2.34373e-05,9.82573e-06,4.2402e-05,-6.50129e-05,-6.80814e-05,-8.9246e-05,-0.000123568,3.19314e-05,-2.00422e-05,5.0369e-05,-6.0002e-05,3.82872e-05,-1.23793e-05,0.000105354,2.16945e-05,-3.36192e-05,-8.91444e-06,4.66313e-06,-2.27784e-05,3.67908e-05
