"Run"	"Sample Name"	"Title"	"Cell_type"	"Donor"	"Assay Type"	"AvgSpotLen"	"Bases"	"BioProject"	"BioSample"	"Bytes"	"Center Name"	"Consent"	"DATASTORE filetype"	"DATASTORE provider"	"DATASTORE region"	"Experiment"	"GEO_Accession (exp)"	"Instrument"	"LibraryLayout"	"LibrarySelection"	"LibrarySource"	"Organism"	"Platform"	"ReleaseDate"	"source_name"	"SRA Study"	"discard"
"SRR5353790"	"GSM2540712"	"singles-BM0828-HSC-frozen-151027-30"	"HSC"	"BM0828"	"ATAC-seq"	152	11408056	"PRJNA379613"	"SAMN06614726"	3668497	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650015"	"GSM2540712"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353792"	"GSM2540714"	"singles-BM0828-HSC-frozen-151027-32"	"HSC"	"BM0828"	"ATAC-seq"	152	14300008	"PRJNA379613"	"SAMN06614724"	5108945	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650017"	"GSM2540714"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353793"	"GSM2540715"	"singles-BM0828-HSC-frozen-151027-33"	"HSC"	"BM0828"	"ATAC-seq"	152	11054960	"PRJNA379613"	"SAMN06614723"	3741983	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650018"	"GSM2540715"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353794"	"GSM2540716"	"singles-BM0828-HSC-frozen-151027-34"	"HSC"	"BM0828"	"ATAC-seq"	152	12023656	"PRJNA379613"	"SAMN06614722"	3897057	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650019"	"GSM2540716"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353795"	"GSM2540717"	"singles-BM0828-HSC-frozen-151027-35"	"HSC"	"BM0828"	"ATAC-seq"	152	12627400	"PRJNA379613"	"SAMN06614721"	4071361	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650020"	"GSM2540717"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353798"	"GSM2540720"	"singles-BM0828-HSC-frozen-151027-38"	"HSC"	"BM0828"	"ATAC-seq"	152	12528144	"PRJNA379613"	"SAMN06614718"	4293400	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650023"	"GSM2540720"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353800"	"GSM2540722"	"singles-BM0828-HSC-frozen-151027-40"	"HSC"	"BM0828"	"ATAC-seq"	152	13369616	"PRJNA379613"	"SAMN06614716"	4545720	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650025"	"GSM2540722"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353801"	"GSM2540723"	"singles-BM0828-HSC-frozen-151027-41"	"HSC"	"BM0828"	"ATAC-seq"	152	12147536	"PRJNA379613"	"SAMN06614715"	3799822	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650026"	"GSM2540723"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353802"	"GSM2540724"	"singles-BM0828-HSC-frozen-151027-42"	"HSC"	"BM0828"	"ATAC-seq"	152	11906616	"PRJNA379613"	"SAMN06614714"	3792464	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650027"	"GSM2540724"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353806"	"GSM2540728"	"singles-BM0828-HSC-frozen-151027-46"	"HSC"	"BM0828"	"ATAC-seq"	152	13256832	"PRJNA379613"	"SAMN06613708"	4227229	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650031"	"GSM2540728"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353808"	"GSM2540730"	"singles-BM0828-HSC-frozen-151027-48"	"HSC"	"BM0828"	"ATAC-seq"	152	18715456	"PRJNA379613"	"SAMN06613706"	6554987	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650033"	"GSM2540730"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353815"	"GSM2540737"	"singles-BM0828-HSC-frozen-151027-55"	"HSC"	"BM0828"	"ATAC-seq"	152	17278448	"PRJNA379613"	"SAMN06613702"	5824510	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650040"	"GSM2540737"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353816"	"GSM2540738"	"singles-BM0828-HSC-frozen-151027-56"	"HSC"	"BM0828"	"ATAC-seq"	152	15411584	"PRJNA379613"	"SAMN06613701"	5585859	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650041"	"GSM2540738"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353823"	"GSM2540745"	"singles-BM0828-HSC-frozen-151027-63"	"HSC"	"BM0828"	"ATAC-seq"	152	13732896	"PRJNA379613"	"SAMN06613694"	4400746	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650048"	"GSM2540745"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353828"	"GSM2540750"	"singles-BM0828-HSC-frozen-151027-68"	"HSC"	"BM0828"	"ATAC-seq"	152	13981416	"PRJNA379613"	"SAMN06613689"	4852000	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650053"	"GSM2540750"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353830"	"GSM2540752"	"singles-BM0828-HSC-frozen-151027-70"	"HSC"	"BM0828"	"ATAC-seq"	152	16630168	"PRJNA379613"	"SAMN06613687"	5514294	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650055"	"GSM2540752"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353838"	"GSM2540760"	"singles-BM0828-HSC-frozen-151027-78"	"HSC"	"BM0828"	"ATAC-seq"	152	13264280	"PRJNA379613"	"SAMN06613973"	4357253	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650063"	"GSM2540760"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353839"	"GSM2540761"	"singles-BM0828-HSC-frozen-151027-79"	"HSC"	"BM0828"	"ATAC-seq"	152	16370096	"PRJNA379613"	"SAMN06613972"	5200620	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650064"	"GSM2540761"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353840"	"GSM2540762"	"singles-BM0828-HSC-frozen-151027-80"	"HSC"	"BM0828"	"ATAC-seq"	152	17198040	"PRJNA379613"	"SAMN06613971"	6213236	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650065"	"GSM2540762"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353844"	"GSM2540766"	"singles-BM0828-HSC-frozen-151027-84"	"HSC"	"BM0828"	"ATAC-seq"	152	13226128	"PRJNA379613"	"SAMN06613967"	4569181	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650069"	"GSM2540766"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353846"	"GSM2540768"	"singles-BM0828-HSC-frozen-151027-86"	"HSC"	"BM0828"	"ATAC-seq"	152	8366536	"PRJNA379613"	"SAMN06613965"	2976720	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650071"	"GSM2540768"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353848"	"GSM2540770"	"singles-BM0828-HSC-frozen-151027-88"	"HSC"	"BM0828"	"ATAC-seq"	152	13938856	"PRJNA379613"	"SAMN06613963"	4883261	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650073"	"GSM2540770"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353851"	"GSM2540773"	"singles-BM0828-HSC-frozen-151027-91"	"HSC"	"BM0828"	"ATAC-seq"	152	18776560	"PRJNA379613"	"SAMN06613960"	6338080	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650076"	"GSM2540773"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353859"	"GSM2540781"	"BM1077-MPP-Frozen-160105-3"	"MPP"	"BM1077"	"ATAC-seq"	152	24776	"PRJNA379613"	"SAMN06613952"	90392	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650084"	"GSM2540781"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353860"	"GSM2540782"	"BM1077-MPP-Frozen-160105-4"	"MPP"	"BM1077"	"ATAC-seq"	152	30096	"PRJNA379613"	"SAMN06613951"	93775	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650085"	"GSM2540782"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353862"	"GSM2540784"	"BM1077-MPP-Frozen-160105-6"	"MPP"	"BM1077"	"ATAC-seq"	152	18434560	"PRJNA379613"	"SAMN06613949"	4858571	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650087"	"GSM2540784"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353868"	"GSM2540790"	"BM1077-MPP-Frozen-160105-12"	"MPP"	"BM1077"	"ATAC-seq"	152	16954992	"PRJNA379613"	"SAMN06614107"	4425135	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650093"	"GSM2540790"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353871"	"GSM2540793"	"BM1077-MPP-Frozen-160105-15"	"MPP"	"BM1077"	"ATAC-seq"	152	14322808	"PRJNA379613"	"SAMN06614285"	3982298	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650096"	"GSM2540793"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353879"	"GSM2540801"	"BM1077-MPP-Frozen-160105-23"	"MPP"	"BM1077"	"ATAC-seq"	152	13319456	"PRJNA379613"	"SAMN06614098"	3401285	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650104"	"GSM2540801"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353885"	"GSM2540807"	"BM1077-MPP-Frozen-160105-29"	"MPP"	"BM1077"	"ATAC-seq"	152	9780136	"PRJNA379613"	"SAMN06614092"	2624823	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650110"	"GSM2540807"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353889"	"GSM2540811"	"BM1077-MPP-Frozen-160105-33"	"MPP"	"BM1077"	"ATAC-seq"	152	11274752	"PRJNA379613"	"SAMN06614089"	3040619	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650114"	"GSM2540811"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353890"	"GSM2540812"	"BM1077-MPP-Frozen-160105-34"	"MPP"	"BM1077"	"ATAC-seq"	152	20433968	"PRJNA379613"	"SAMN06614088"	5385788	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650115"	"GSM2540812"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353900"	"GSM2540822"	"BM1077-MPP-Frozen-160105-44"	"MPP"	"BM1077"	"ATAC-seq"	152	11253016	"PRJNA379613"	"SAMN06614083"	3111480	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650125"	"GSM2540822"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353909"	"GSM2540831"	"BM1077-MPP-Frozen-160105-53"	"MPP"	"BM1077"	"ATAC-seq"	152	361304	"PRJNA379613"	"SAMN06613669"	220416	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650134"	"GSM2540831"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353914"	"GSM2540836"	"BM1077-MPP-Frozen-160105-58"	"MPP"	"BM1077"	"ATAC-seq"	152	19673664	"PRJNA379613"	"SAMN06613781"	5344298	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650139"	"GSM2540836"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353916"	"GSM2540838"	"BM1077-MPP-Frozen-160105-60"	"MPP"	"BM1077"	"ATAC-seq"	152	11831072	"PRJNA379613"	"SAMN06613779"	3302601	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650141"	"GSM2540838"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353918"	"GSM2540840"	"BM1077-MPP-Frozen-160105-62"	"MPP"	"BM1077"	"ATAC-seq"	152	14946616	"PRJNA379613"	"SAMN06613777"	3997399	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650143"	"GSM2540840"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353931"	"GSM2540853"	"BM1077-MPP-Frozen-160105-75"	"MPP"	"BM1077"	"ATAC-seq"	152	15189208	"PRJNA379613"	"SAMN06613994"	4007564	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650156"	"GSM2540853"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353933"	"GSM2540855"	"BM1077-MPP-Frozen-160105-77"	"MPP"	"BM1077"	"ATAC-seq"	152	12334496	"PRJNA379613"	"SAMN06613992"	3387045	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650158"	"GSM2540855"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353940"	"GSM2540862"	"BM1077-MPP-Frozen-160105-84"	"MPP"	"BM1077"	"ATAC-seq"	152	15671048	"PRJNA379613"	"SAMN06614068"	4183157	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650165"	"GSM2540862"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353943"	"GSM2540865"	"BM1077-MPP-Frozen-160105-87"	"MPP"	"BM1077"	"ATAC-seq"	152	18309008	"PRJNA379613"	"SAMN06614065"	4661967	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650168"	"GSM2540865"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353945"	"GSM2540867"	"BM1077-MPP-Frozen-160105-89"	"MPP"	"BM1077"	"ATAC-seq"	152	9706416	"PRJNA379613"	"SAMN06614063"	2797421	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650170"	"GSM2540867"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353950"	"GSM2540872"	"BM1077-MPP-Frozen-160105-94"	"MPP"	"BM1077"	"ATAC-seq"	152	99887408	"PRJNA379613"	"SAMN06614058"	33845653	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650175"	"GSM2540872"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353953"	"GSM2540875"	"singles-BM0828-MPP-frozen-151103-1"	"MPP"	"BM0828"	"ATAC-seq"	152	22153696	"PRJNA379613"	"SAMN06614055"	7665501	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650178"	"GSM2540875"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353967"	"GSM2540889"	"singles-BM0828-MPP-frozen-151103-15"	"MPP"	"BM0828"	"ATAC-seq"	152	32864528	"PRJNA379613"	"SAMN06613602"	11307250	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650192"	"GSM2540889"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5353973"	"GSM2540895"	"singles-BM0828-MPP-frozen-151103-21"	"MPP"	"BM0828"	"ATAC-seq"	152	24857928	"PRJNA379613"	"SAMN06613725"	8419572	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650198"	"GSM2540895"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354000"	"GSM2540922"	"singles-BM0828-MPP-frozen-151103-48"	"MPP"	"BM0828"	"ATAC-seq"	152	20982384	"PRJNA379613"	"SAMN06613942"	6659553	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650225"	"GSM2540922"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354012"	"GSM2540934"	"singles-BM0828-MPP-frozen-151103-60"	"MPP"	"BM0828"	"ATAC-seq"	152	22221184	"PRJNA379613"	"SAMN06613930"	7134861	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650237"	"GSM2540934"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354013"	"GSM2540935"	"singles-BM0828-MPP-frozen-151103-61"	"MPP"	"BM0828"	"ATAC-seq"	152	23691936	"PRJNA379613"	"SAMN06613929"	7969480	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650238"	"GSM2540935"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354014"	"GSM2540936"	"singles-BM0828-MPP-frozen-151103-62"	"MPP"	"BM0828"	"ATAC-seq"	152	15201824	"PRJNA379613"	"SAMN06613928"	4763957	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650239"	"GSM2540936"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354024"	"GSM2540946"	"singles-BM0828-MPP-frozen-151103-72"	"MPP"	"BM0828"	"ATAC-seq"	152	93480	"PRJNA379613"	"SAMN06614475"	127664	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650249"	"GSM2540946"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354026"	"GSM2540948"	"singles-BM0828-MPP-frozen-151103-74"	"MPP"	"BM0828"	"ATAC-seq"	152	23997760	"PRJNA379613"	"SAMN06614473"	7575600	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650251"	"GSM2540948"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354028"	"GSM2540950"	"singles-BM0828-MPP-frozen-151103-76"	"MPP"	"BM0828"	"ATAC-seq"	152	23803960	"PRJNA379613"	"SAMN06614471"	8086480	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650253"	"GSM2540950"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354036"	"GSM2540958"	"singles-BM0828-MPP-frozen-151103-84"	"MPP"	"BM0828"	"ATAC-seq"	152	31713736	"PRJNA379613"	"SAMN06614463"	10901887	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650261"	"GSM2540958"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354040"	"GSM2540962"	"singles-BM0828-MPP-frozen-151103-88"	"MPP"	"BM0828"	"ATAC-seq"	152	23207664	"PRJNA379613"	"SAMN06614578"	7531383	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650265"	"GSM2540962"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
